string	data_package	data_type	source	error_category	error_type	string_type	file type	notes
Helicosphaera mullerae	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera neogranulata	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera neolophota	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera obliqua	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera omanica	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera orientalis	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera pacifica	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera paleocarteri	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera papillata	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera papillatum	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera parallela	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera pavimentum	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera perch nielseniae	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera perch-nielsen	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera perch-nielsenae	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera perch-nielsenasiae	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera perch-nielseniae	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera philippinensis	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera porosa	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera recta	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera reticulata	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera rhomba	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera salebrosa	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera scissura	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera sellii	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera seminulum	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera seminulum lophota	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera seminulus	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera small	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera stalis	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera stalis ssp ovata	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera subantarctica	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera truempyi	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera truncata	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera vedderi	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera walbersdorfensis	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera wallichi	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera wallichii	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera waltrans	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera wilcoxinii	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaera wilcoxonii	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Helicosphaeraceae	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heliolithaceae	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heliolithus	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heliolithus aktasii	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heliolithus bukryi	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heliolithus cantabriae	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heliolithus concinnus	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heliolithus conicus	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heliolithus elegans	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heliolithus floris	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heliolithus kleinpelli	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heliolithus kleinpellii	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heliolithus knoxii	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heliolithus megastypus	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heliolithus riedelii	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heliolithus rotundus	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heliolithus universus	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heliorthus	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heliorthus concinnus	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heliorthus distentus	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heliorthus fallax	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Hemipodorhabdus	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Hemipodorhabdus conjugatus	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Hemipodorhabdus gorkae	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Hemipodorhabdus wallacei	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heteromarginatus	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heteromarginatus bugensis	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heteromarginatus wallacei	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heterorhabdus	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heterorhabdus primitivus	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Heterorhabdus sinuosus	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Hexalithus	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Hexalithus gardetae	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Hexalithus magharensis	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Hexalithus noelae	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Hexalithus strictus	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Hexapodorhabdus	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
Hexapodorhabdus cuvillieri	602	data	annotator_1	false negative	reading table		xls	"genus and species are in two columns, in .xls"
